gene,counts,phase,time,fraction,cog_letter,sector
ves,1520,ss_preshift,0.0,0.0001235157992146,T,other
viaA,363,ss_preshift,0.0,2.9497523101923776e-05,S,other
vsr,138,ss_preshift,0.0,1.1213934402384244e-05,L,other
waaA,1311,ss_preshift,0.0,0.0001065323768226,M,other
waaB,386,ss_preshift,0.0,3.1366512168987814e-05,M,other
waaC,1287,ss_preshift,0.0,0.0001045821273613,M,other
waaF,2013,ss_preshift,0.0,0.0001635771735652,M,other
waaG,862,ss_preshift,0.0,7.004645981779144e-05,M,other
waaH,397,ss_preshift,0.0,3.226037650540975e-05,G,metabolic
waaJ,127,ss_preshift,0.0,1.0320070065962312e-05,M,other
waaL,223,ss_preshift,0.0,1.812106791109918e-05,M,other
waaO,278,ss_preshift,0.0,2.259038959320884e-05,M,other
waaP,305,ss_preshift,0.0,2.4784420237153583e-05,T,other
waaQ,1117,ss_preshift,0.0,9.076786034393624e-05,M,other
waaS,37,ss_preshift,0.0,3.0066345861465003e-06,S,other
waaU,96,ss_preshift,0.0,7.800997845136866e-06,M,other
waaY,85,ss_preshift,0.0,6.907133508714933e-06,J,ribosomal
waaZ,56,ss_preshift,0.0,4.550582076329839e-06,S,other
wbbH,1,ss_preshift,0.0,8.12603942201757e-08,S,other
wbbI,3,ss_preshift,0.0,2.437811826605271e-07,S,other
wbbJ,4,ss_preshift,0.0,3.250415768807028e-07,R,other
wbbK,0,ss_preshift,0.0,0.0,M,other
wbbL_1,0,ss_preshift,0.0,0.0,S,other
wcaA,12,ss_preshift,0.0,9.751247306421085e-07,M,other
wcaB,4,ss_preshift,0.0,3.250415768807028e-07,E,metabolic
wcaC,21,ss_preshift,0.0,1.7064682786236894e-06,M,other
wcaD,6,ss_preshift,0.0,4.875623653210541e-07,S,other
wcaE,2,ss_preshift,0.0,1.625207884403514e-07,G,metabolic
wcaF,0,ss_preshift,0.0,0.0,R,other
wcaI,0,ss_preshift,0.0,0.0,C,metabolic
wcaJ,0,ss_preshift,0.0,0.0,M,other
wcaK,0,ss_preshift,0.0,0.0,M,other
wcaL,0,ss_preshift,0.0,0.0,M,other
wcaM,0,ss_preshift,0.0,0.0,S,other
wecB,1761,ss_preshift,0.0,0.0001430995542217,M,other
wecC,1839,ss_preshift,0.0,0.0001494378649709,M,other
wecE,1406,ss_preshift,0.0,0.0001142521142735,M,other
wecH,62,ss_preshift,0.0,5.038144441650893e-06,M,other
wrbA,265,ss_preshift,0.0,2.153400446834656e-05,C,metabolic
wza,7,ss_preshift,0.0,5.688227595412298e-07,M,other
wzb,4,ss_preshift,0.0,3.250415768807028e-07,T,other
wzc,22,ss_preshift,0.0,1.7877286728438651e-06,D,other
wzxC,0,ss_preshift,0.0,0.0,M,other
wzxE,741,ss_preshift,0.0,6.0213952117150185e-05,M,other
wzyE,358,ss_preshift,0.0,2.9091221130822895e-05,S,other
wzzB,5621,ss_preshift,0.0,0.0004567646759116,M,other
wzzE,1227,ss_preshift,0.0,9.970650370815556e-05,M,other
xanP,3800,ss_preshift,0.0,0.0003087894980366,F,metabolic
xanQ,15,ss_preshift,0.0,1.2189059133026354e-06,F,metabolic
xapA,13,ss_preshift,0.0,1.056385124862284e-06,F,metabolic
xapB,54,ss_preshift,0.0,4.388061287889487e-06,S,other
xapR,116,ss_preshift,0.0,9.42620572954038e-06,K,other
xdhA,135,ss_preshift,0.0,1.0970153219723718e-05,C,metabolic
xdhB,30,ss_preshift,0.0,2.4378118266052708e-06,C,metabolic
xdhC,34,ss_preshift,0.0,2.762853403485973e-06,C,metabolic
xdhD,185,ss_preshift,0.0,1.5033172930732502e-05,C,metabolic
xerC,1055,ss_preshift,0.0,8.572971590228535e-05,L,other
xerD,1088,ss_preshift,0.0,8.841130891155114e-05,L,other
xisE,15,ss_preshift,0.0,1.2189059133026354e-06,S,other
xisR,0,ss_preshift,0.0,0.0,S,other
xseA,1813,ss_preshift,0.0,0.0001473250947211,L,other
xseB,582,ss_preshift,0.0,4.729354943614225e-05,L,other
xthA,1471,ss_preshift,0.0,0.0001195340398978,L,other
xylA,88,ss_preshift,0.0,7.1509146913754605e-06,G,metabolic
xylB,84,ss_preshift,0.0,6.825873114494758e-06,G,metabolic
xylE,40,ss_preshift,0.0,3.2504157688070274e-06,G,metabolic
xylF,18,ss_preshift,0.0,1.4626870959631623e-06,G,metabolic
xylG,22,ss_preshift,0.0,1.7877286728438651e-06,G,metabolic
xylH,35,ss_preshift,0.0,2.844113797706149e-06,G,metabolic
xylR,128,ss_preshift,0.0,1.0401330460182489e-05,K,other
yaaA,708,ss_preshift,0.0,5.753235910788439e-05,P,metabolic
yaaI,4,ss_preshift,0.0,3.250415768807028e-07,S,other
yaaJ,74,ss_preshift,0.0,6.013269172293001e-06,E,metabolic
yaaU,4,ss_preshift,0.0,3.250415768807028e-07,G,metabolic
yaaW,48,ss_preshift,0.0,3.900498922568433e-06,S,other
yaaX,383,ss_preshift,0.0,3.1122730986327286e-05,S,other
yaaY,29,ss_preshift,0.0,2.356551432385095e-06,S,other
yabI,243,ss_preshift,0.0,1.974627579550269e-05,S,other
yabP,148,ss_preshift,0.0,1.2026538344586e-05,S,other
yabQ,64,ss_preshift,0.0,5.200665230091244e-06,S,other
yacC,586,ss_preshift,0.0,4.761859101302296e-05,S,other
yacG,263,ss_preshift,0.0,2.1371483679906205e-05,L,other
yacH,25,ss_preshift,0.0,2.0315098555043923e-06,M,other
yacL,808,ss_preshift,0.0,6.565839852990195e-05,S,other
yadC,22,ss_preshift,0.0,1.7877286728438651e-06,N,other
yadD,182,ss_preshift,0.0,1.4789391748071975e-05,L,other
yadE,199,ss_preshift,0.0,1.6170818449814963e-05,G,metabolic
yadG,727,ss_preshift,0.0,5.907630659806772e-05,V,other
yadH,613,ss_preshift,0.0,4.9812621656967694e-05,V,other
yadI,198,ss_preshift,0.0,1.6089558055594785e-05,G,metabolic
yadK,5,ss_preshift,0.0,4.0630197110087843e-07,N,other
yadL,8,ss_preshift,0.0,6.500831537614056e-07,N,other
yadM,9,ss_preshift,0.0,7.313435479815812e-07,N,other
yadN,7,ss_preshift,0.0,5.688227595412298e-07,N,other
yadS,261,ss_preshift,0.0,2.1208962891465852e-05,S,other
yadV,2,ss_preshift,0.0,1.625207884403514e-07,W,other
yaeF,46,ss_preshift,0.0,3.7379781341280817e-06,M,other
yaeH,632,ss_preshift,0.0,5.135656914715103e-05,S,other
yaeI,145,ss_preshift,0.0,1.1782757161925477e-05,R,other
yaeP,449,ss_preshift,0.0,3.648591700485888e-05,S,other
yaeQ,336,ss_preshift,0.0,2.730349245797903e-05,S,other
yaeR,324,ss_preshift,0.0,2.632836772733692e-05,Q,other
yafC,177,ss_preshift,0.0,1.4383089776971098e-05,K,other
yafD,1387,ss_preshift,0.0,0.0001127081667833,R,other
yafE,191,ss_preshift,0.0,1.5520735296053558e-05,H,metabolic
yafF,0,ss_preshift,0.0,0.0,S,other
yafJ,659,ss_preshift,0.0,5.355059979109578e-05,R,other
yafK,1409,ss_preshift,0.0,0.0001144958954562,M,other
yafL,31,ss_preshift,0.0,2.5190722208254465e-06,M,other
yafN,20,ss_preshift,0.0,1.6252078844035135e-06,V,other
yafO,27,ss_preshift,0.0,2.194030643944744e-06,S,other
yafP,15,ss_preshift,0.0,1.2189059133026354e-06,K,other
yafQ,80,ss_preshift,0.0,6.500831537614055e-06,J,ribosomal
yafS,238,ss_preshift,0.0,1.9339973824401813e-05,H,metabolic
yafT,15,ss_preshift,0.0,1.2189059133026354e-06,S,other
yafU,0,ss_preshift,0.0,0.0,S,other
yafV,318,ss_preshift,0.0,2.584080536201587e-05,R,other
yafW,1,ss_preshift,0.0,8.12603942201757e-08,S,other
yafX,2,ss_preshift,0.0,1.625207884403514e-07,S,other
yafY,114,ss_preshift,0.0,9.263684941100027e-06,S,other
yafZ,2,ss_preshift,0.0,1.625207884403514e-07,S,other
yagA,0,ss_preshift,0.0,0.0,X,other
yagB,0,ss_preshift,0.0,0.0,S,other
yagE,0,ss_preshift,0.0,0.0,E,metabolic
yagF,0,ss_preshift,0.0,0.0,E,metabolic
yagG,0,ss_preshift,0.0,0.0,G,metabolic
yagH,0,ss_preshift,0.0,0.0,G,metabolic
yagI,0,ss_preshift,0.0,0.0,K,other
yagJ,134,ss_preshift,0.0,1.0888892825503545e-05,S,other
yagK,34,ss_preshift,0.0,2.762853403485973e-06,S,other
yagL,11,ss_preshift,0.0,8.938643364219326e-07,L,other
yagM,2,ss_preshift,0.0,1.625207884403514e-07,S,other
yagN,368,ss_preshift,0.0,2.9903825073024653e-05,S,other
yagP,8,ss_preshift,0.0,6.500831537614056e-07,S,other
yagU,237,ss_preshift,0.0,1.925871343018164e-05,S,other
yahB,164,ss_preshift,0.0,1.3326704652108813e-05,K,other
yahC,8,ss_preshift,0.0,6.500831537614056e-07,S,other
yahD,43,ss_preshift,0.0,3.4941969514675546e-06,T,other
yahE,5,ss_preshift,0.0,4.0630197110087843e-07,S,other
yahF,14,ss_preshift,0.0,1.1376455190824597e-06,C,metabolic
yahG,17,ss_preshift,0.0,1.3814267017429866e-06,S,other
yahH,3,ss_preshift,0.0,2.437811826605271e-07,S,other
yahI,7,ss_preshift,0.0,5.688227595412298e-07,E,metabolic
yahJ,237,ss_preshift,0.0,1.925871343018164e-05,F,metabolic
yahK,366,ss_preshift,0.0,2.97413042845843e-05,G,metabolic
yahL,5,ss_preshift,0.0,4.0630197110087843e-07,S,other
yahM,17,ss_preshift,0.0,1.3814267017429866e-06,S,other
yahN,35,ss_preshift,0.0,2.844113797706149e-06,E,metabolic
yahO,50,ss_preshift,0.0,4.0630197110087845e-06,S,other
yaiA,1682,ss_preshift,0.0,0.0001366799830783,S,other
yaiE,911,ss_preshift,0.0,7.402821913458005e-05,S,other
yaiF,0,ss_preshift,0.0,0.0,S,other
yaiI,330,ss_preshift,0.0,2.6815930092657975e-05,S,other
yaiL,318,ss_preshift,0.0,2.584080536201587e-05,S,other
yaiO,30,ss_preshift,0.0,2.4378118266052708e-06,S,other
yaiP,21,ss_preshift,0.0,1.7064682786236894e-06,N,other
yaiS,1,ss_preshift,0.0,8.12603942201757e-08,G,metabolic
yaiT,36,ss_preshift,0.0,2.9253741919263246e-06,S,other
yaiU,140,ss_preshift,0.0,1.1376455190824596e-05,S,other
yaiV,1,ss_preshift,0.0,8.12603942201757e-08,T,other
yaiW,496,ss_preshift,0.0,4.030515553320714e-05,S,other
yaiX,1,ss_preshift,0.0,8.12603942201757e-08,S,other
yaiY,3,ss_preshift,0.0,2.437811826605271e-07,S,other
yaiZ,601,ss_preshift,0.0,4.883749692632559e-05,S,other
yajC,4617,ss_preshift,0.0,0.0003751792401145,U,other
yajD,607,ss_preshift,0.0,4.9325059291646645e-05,V,other
yajG,1754,ss_preshift,0.0,0.0001425307314621,S,other
yajI,61,ss_preshift,0.0,4.956884047430717e-06,S,other
yajL,305,ss_preshift,0.0,2.4784420237153583e-05,R,other
yajO,769,ss_preshift,0.0,6.24892431553151e-05,R,other
yajQ,3434,ss_preshift,0.0,0.000279048193752,S,other
yajR,294,ss_preshift,0.0,2.3890555900731653e-05,G,metabolic
ybaA,16,ss_preshift,0.0,1.300166307522811e-06,S,other
ybaB,3701,ss_preshift,0.0,0.0003007447190088,R,other
ybaE,352,ss_preshift,0.0,2.860365876550184e-05,K,other
ybaK,245,ss_preshift,0.0,1.9908796583943044e-05,J,ribosomal
ybaL,1262,ss_preshift,0.0,0.0001025506175058,P,metabolic
ybaM,148,ss_preshift,0.0,1.2026538344586e-05,S,other
ybaN,639,ss_preshift,0.0,5.192539190669227e-05,S,other
ybaO,87,ss_preshift,0.0,7.069654297155285e-06,K,other
ybaP,427,ss_preshift,0.0,3.469818833201502e-05,S,other
ybaQ,382,ss_preshift,0.0,3.1041470592107115e-05,V,other
ybaS,23,ss_preshift,0.0,1.8689890670640408e-06,S,other
ybaT,32,ss_preshift,0.0,2.600332615045622e-06,E,metabolic
ybaV,122,ss_preshift,0.0,9.913768094861436e-06,L,other
ybaY,515,ss_preshift,0.0,4.184910302339048e-05,S,other
ybbA,223,ss_preshift,0.0,1.812106791109918e-05,Q,other
ybbB,276,ss_preshift,0.0,2.242786880476849e-05,J,ribosomal
ybbC,18,ss_preshift,0.0,1.4626870959631623e-06,S,other
ybbD,0,ss_preshift,0.0,0.0,S,other
ybbJ,165,ss_preshift,0.0,1.3407965046328987e-05,O,other
ybbN,2078,ss_preshift,0.0,0.0001688590991895,S,other
ybbO,492,ss_preshift,0.0,3.998011395632644e-05,R,other
ybbP,378,ss_preshift,0.0,3.071642901522641e-05,Q,other
ybbW,2,ss_preshift,0.0,1.625207884403514e-07,F,metabolic
ybbY,17,ss_preshift,0.0,1.3814267017429866e-06,F,metabolic
ybcC,101,ss_preshift,0.0,8.207299816237744e-06,S,other
ybcD,31,ss_preshift,0.0,2.5190722208254465e-06,S,other
ybcF,18,ss_preshift,0.0,1.4626870959631623e-06,E,metabolic
ybcH,59,ss_preshift,0.0,4.794363258990366e-06,S,other
ybcI,37,ss_preshift,0.0,3.0066345861465003e-06,R,other
ybcJ,342,ss_preshift,0.0,2.7791054823300087e-05,J,ribosomal
ybcK,10,ss_preshift,0.0,8.126039422017569e-07,L,other
ybcL,12,ss_preshift,0.0,9.751247306421085e-07,R,other
ybcM,31,ss_preshift,0.0,2.5190722208254465e-06,K,other
ybcN,2,ss_preshift,0.0,1.625207884403514e-07,S,other
ybcO,0,ss_preshift,0.0,0.0,S,other
ybcQ,13,ss_preshift,0.0,1.056385124862284e-06,S,other
ybcV,1,ss_preshift,0.0,8.12603942201757e-08,S,other
ybcW,34,ss_preshift,0.0,2.762853403485973e-06,S,other
ybcY,29,ss_preshift,0.0,2.356551432385095e-06,S,other
ybdD,138,ss_preshift,0.0,1.1213934402384244e-05,S,other
ybdF,93,ss_preshift,0.0,7.557216662476339e-06,K,other
ybdG,899,ss_preshift,0.0,7.305309440393795e-05,M,other
ybdH,641,ss_preshift,0.0,5.208791269513262e-05,C,metabolic
ybdJ,61,ss_preshift,0.0,4.956884047430717e-06,S,other
ybdK,69,ss_preshift,0.0,5.606967201192122e-06,O,other
ybdL,271,ss_preshift,0.0,2.202156683366761e-05,E,metabolic
ybdM,30,ss_preshift,0.0,2.4378118266052708e-06,D,other
ybdN,15,ss_preshift,0.0,1.2189059133026354e-06,R,other
ybdO,10,ss_preshift,0.0,8.126039422017569e-07,K,other
ybdR,58,ss_preshift,0.0,4.71310286477019e-06,E,metabolic
ybdZ,205,ss_preshift,0.0,1.6658380815136016e-05,S,other
ybeD,1163,ss_preshift,0.0,9.450583847806431e-05,T,other
ybeF,26,ss_preshift,0.0,2.112770249724568e-06,K,other
ybeL,561,ss_preshift,0.0,4.558708115751856e-05,S,other
ybeM_1,31,ss_preshift,0.0,2.5190722208254465e-06,S,other
ybeM_2,54,ss_preshift,0.0,4.388061287889487e-06,S,other
ybeQ,17,ss_preshift,0.0,1.3814267017429866e-06,T,other
ybeR,0,ss_preshift,0.0,0.0,S,other
ybeT,4,ss_preshift,0.0,3.250415768807028e-07,T,other
ybeU,8,ss_preshift,0.0,6.500831537614056e-07,S,other
ybeX,4630,ss_preshift,0.0,0.0003762356252394,P,metabolic
ybeY,819,ss_preshift,0.0,6.655226286632389e-05,J,ribosomal
ybeZ,2575,ss_preshift,0.0,0.0002092455151169,T,other
ybfA,73,ss_preshift,0.0,5.932008778072825e-06,S,other
ybfB,6,ss_preshift,0.0,4.875623653210541e-07,S,other
ybfC,7,ss_preshift,0.0,5.688227595412298e-07,S,other
ybfD,0,ss_preshift,0.0,0.0,X,other
ybfE,421,ss_preshift,0.0,3.4210625966693965e-05,S,other
ybfF,512,ss_preshift,0.0,4.160532184072996e-05,H,metabolic
ybfG,5,ss_preshift,0.0,4.0630197110087843e-07,S,other
ybfH,1,ss_preshift,0.0,8.12603942201757e-08,S,other
ybfK,0,ss_preshift,0.0,0.0,S,other
ybfL,2,ss_preshift,0.0,1.625207884403514e-07,S,other
ybfN,20,ss_preshift,0.0,1.6252078844035135e-06,S,other
ybfO,15,ss_preshift,0.0,1.2189059133026354e-06,S,other
ybfP,44,ss_preshift,0.0,3.5754573456877303e-06,S,other
ybfQ,0,ss_preshift,0.0,0.0,S,other
ybgA,49,ss_preshift,0.0,3.981759316788609e-06,S,other
ybgC,1249,ss_preshift,0.0,0.0001014942323809,I,other
ybgD,28,ss_preshift,0.0,2.27529103816492e-06,N,other
ybgE,187,ss_preshift,0.0,1.5195693719172851e-05,S,other
ybgI,1006,ss_preshift,0.0,8.174795658549674e-05,H,metabolic
ybgJ,506,ss_preshift,0.0,4.11177594754089e-05,E,metabolic
ybgK,785,ss_preshift,0.0,6.378940946283791e-05,E,metabolic
ybgL,578,ss_preshift,0.0,4.696850785926155e-05,R,other
ybgO,11,ss_preshift,0.0,8.938643364219326e-07,N,other
ybgP,11,ss_preshift,0.0,8.938643364219326e-07,W,other
ybgQ,15,ss_preshift,0.0,1.2189059133026354e-06,N,other
ybgS,80,ss_preshift,0.0,6.500831537614055e-06,S,other
ybhA,735,ss_preshift,0.0,5.972638975182913e-05,H,metabolic
ybhB,542,ss_preshift,0.0,4.404313366733522e-05,R,other
ybhC,4026,ss_preshift,0.0,0.0003271543471304,G,metabolic
ybhD,31,ss_preshift,0.0,2.5190722208254465e-06,K,other
ybhF,308,ss_preshift,0.0,2.502820141981411e-05,V,other
ybhG,226,ss_preshift,0.0,1.8364849093759705e-05,M,other
ybhH,4,ss_preshift,0.0,3.250415768807028e-07,C,metabolic
ybhI,7,ss_preshift,0.0,5.688227595412298e-07,G,metabolic
ybhJ,40,ss_preshift,0.0,3.2504157688070274e-06,C,metabolic
ybhK,782,ss_preshift,0.0,6.354562828017738e-05,H,metabolic
ybhL,827,ss_preshift,0.0,6.720234602008529e-05,R,other
ybhM,21,ss_preshift,0.0,1.7064682786236894e-06,R,other
ybhN,29,ss_preshift,0.0,2.356551432385095e-06,S,other
ybhP,68,ss_preshift,0.0,5.525706806971946e-06,R,other
ybhQ,956,ss_preshift,0.0,7.768493687448795e-05,S,other
ybhR,101,ss_preshift,0.0,8.207299816237744e-06,V,other
ybhS,106,ss_preshift,0.0,8.613601787338623e-06,V,other
ybiA,73,ss_preshift,0.0,5.932008778072825e-06,O,other
ybiB,867,ss_preshift,0.0,7.045276178889233e-05,E,metabolic
ybiC,4891,ss_preshift,0.0,0.0003974445881308,C,metabolic
ybiH,149,ss_preshift,0.0,1.2107798738806178e-05,K,other
ybiI,121,ss_preshift,0.0,9.832507700641258e-06,J,ribosomal
ybiJ,58,ss_preshift,0.0,4.71310286477019e-06,S,other
ybiO,78,ss_preshift,0.0,6.338310749173704e-06,M,other
ybiR,400,ss_preshift,0.0,3.250415768807028e-05,P,metabolic
ybiT,6697,ss_preshift,0.0,0.0005442008600925,R,other
ybiU,200,ss_preshift,0.0,1.6252078844035138e-05,S,other
ybiV,400,ss_preshift,0.0,3.250415768807028e-05,H,metabolic
ybiW,40,ss_preshift,0.0,3.2504157688070274e-06,C,metabolic
ybiX,400,ss_preshift,0.0,3.250415768807028e-05,R,other
ybiY,1,ss_preshift,0.0,8.12603942201757e-08,O,other
ybjC,50,ss_preshift,0.0,4.0630197110087845e-06,S,other
ybjD,136,ss_preshift,0.0,1.1051413613943893e-05,L,other
ybjG,250,ss_preshift,0.0,2.031509855504392e-05,I,other
ybjH,79,ss_preshift,0.0,6.419571143393879e-06,S,other
ybjI,300,ss_preshift,0.0,2.4378118266052705e-05,H,metabolic
ybjJ,348,ss_preshift,0.0,2.827861718862114e-05,G,metabolic
ybjL,705,ss_preshift,0.0,5.728857792522386e-05,P,metabolic
ybjM,56,ss_preshift,0.0,4.550582076329839e-06,S,other
ybjN,679,ss_preshift,0.0,5.517580767549929e-05,S,other
ybjO,86,ss_preshift,0.0,6.988393902935109e-06,S,other
ybjP,457,ss_preshift,0.0,3.713600015862029e-05,S,other
ybjQ,208,ss_preshift,0.0,1.6902161997796544e-05,S,other
ybjS,445,ss_preshift,0.0,3.616087542797818e-05,M,other
ybjT,811,ss_preshift,0.0,6.590217971256248e-05,R,other
ybjX,702,ss_preshift,0.0,5.704479674256333e-05,S,other
ycaC,111,ss_preshift,0.0,9.0199037584395e-06,H,metabolic
ycaD,327,ss_preshift,0.0,2.657214890999745e-05,G,metabolic
ycaI,135,ss_preshift,0.0,1.0970153219723718e-05,R,other
ycaK,41,ss_preshift,0.0,3.331676163027203e-06,R,other
ycaL,68,ss_preshift,0.0,5.525706806971946e-06,O,other
ycaM,23,ss_preshift,0.0,1.8689890670640408e-06,E,metabolic
ycaN,44,ss_preshift,0.0,3.5754573456877303e-06,K,other
ycaO,5828,ss_preshift,0.0,0.0004735855775151,J,ribosomal
ycaP,61,ss_preshift,0.0,4.956884047430717e-06,S,other
ycaQ,611,ss_preshift,0.0,4.9650100868527344e-05,R,other
ycaR,509,ss_preshift,0.0,4.136154065806943e-05,S,other
ycbF,48,ss_preshift,0.0,3.900498922568433e-06,W,other
ycbJ,186,ss_preshift,0.0,1.5114433324952678e-05,R,other
ycbK,1482,ss_preshift,0.0,0.0001204279042343,S,other
ycbU,27,ss_preshift,0.0,2.194030643944744e-06,N,other
ycbV,14,ss_preshift,0.0,1.1376455190824597e-06,N,other
ycbX,949,ss_preshift,0.0,7.711611411494672e-05,C,metabolic
ycbZ,3265,ss_preshift,0.0,0.0002653151871288,O,other
yccA,7502,ss_preshift,0.0,0.0006096154774397,R,other
yccE,3,ss_preshift,0.0,2.437811826605271e-07,S,other
yccF,234,ss_preshift,0.0,1.901493224752111e-05,S,other
yccJ,185,ss_preshift,0.0,1.5033172930732502e-05,S,other
yccM,16,ss_preshift,0.0,1.300166307522811e-06,C,metabolic
yccS,989,ss_preshift,0.0,8.036652988375376e-05,S,other
yccT,20,ss_preshift,0.0,1.6252078844035135e-06,S,other
yccU,471,ss_preshift,0.0,3.827364567770275e-05,R,other
yccX,130,ss_preshift,0.0,1.056385124862284e-05,C,metabolic
ycdU,8,ss_preshift,0.0,6.500831537614056e-07,S,other
ycdX,1515,ss_preshift,0.0,0.0001231094972435,E,metabolic
ycdY,2594,ss_preshift,0.0,0.0002107894626071,O,other
ycdZ,825,ss_preshift,0.0,6.703982523164495e-05,S,other
yceA,2667,ss_preshift,0.0,0.0002167214713852,R,other
yceB,311,ss_preshift,0.0,2.527198260247464e-05,S,other
yceD,34410,ss_preshift,0.0,0.0027961701651162,S,other
yceF,855,ss_preshift,0.0,6.947763705825021e-05,Q,other
yceH,549,ss_preshift,0.0,4.4611956426876456e-05,S,other
yceI,1355,ss_preshift,0.0,0.0001101078341683,R,other
yceJ,356,ss_preshift,0.0,2.8928700342382545e-05,C,metabolic
yceK,15,ss_preshift,0.0,1.2189059133026354e-06,S,other
yceM,675,ss_preshift,0.0,5.485076609861859e-05,R,other
yceO,2,ss_preshift,0.0,1.625207884403514e-07,S,other
yceQ,1,ss_preshift,0.0,8.12603942201757e-08,S,other
ycfH,1254,ss_preshift,0.0,0.0001019005343521,N,other
ycfJ,66,ss_preshift,0.0,5.363186018531596e-06,S,other
ycfK,7,ss_preshift,0.0,5.688227595412298e-07,S,other
ycfL,596,ss_preshift,0.0,4.843119495522471e-05,S,other
ycfP,1224,ss_preshift,0.0,9.946272252549505e-05,R,other
ycfT,11,ss_preshift,0.0,8.938643364219326e-07,S,other
ycfZ,18,ss_preshift,0.0,1.4626870959631623e-06,S,other
ycgB,152,ss_preshift,0.0,1.2351579921466704e-05,D,other
ycgH_1,15,ss_preshift,0.0,1.2189059133026354e-06,S,other
ycgH_2,74,ss_preshift,0.0,6.013269172293001e-06,S,other
ycgI,6,ss_preshift,0.0,4.875623653210541e-07,S,other
ycgJ,314,ss_preshift,0.0,2.5515763785135167e-05,S,other
ycgL,811,ss_preshift,0.0,6.590217971256248e-05,S,other
ycgM,1090,ss_preshift,0.0,8.85738296999915e-05,Q,other
ycgN,577,ss_preshift,0.0,4.688724746504137e-05,S,other
ycgR,1691,ss_preshift,0.0,0.0001374113266263,N,other
ycgV,150,ss_preshift,0.0,1.2189059133026353e-05,M,other
ycgX,7,ss_preshift,0.0,5.688227595412298e-07,S,other
ycgY,4,ss_preshift,0.0,3.250415768807028e-07,S,other
ycgZ,11,ss_preshift,0.0,8.938643364219326e-07,S,other
ychA,1103,ss_preshift,0.0,8.963021482485378e-05,T,other
ychE,132,ss_preshift,0.0,1.0726372037063192e-05,E,metabolic
ychE_1,25,ss_preshift,0.0,2.0315098555043923e-06,S,other
ychF,5618,ss_preshift,0.0,0.0004565208947289,J,ribosomal
ychG_1,23,ss_preshift,0.0,1.8689890670640408e-06,S,other
ychG_2,1,ss_preshift,0.0,8.12603942201757e-08,S,other
ychH,1176,ss_preshift,0.0,9.55622236029266e-05,S,other
ychJ,797,ss_preshift,0.0,6.476453419348002e-05,S,other
ychN,1738,ss_preshift,0.0,0.0001412305651546,P,metabolic
ychO,315,ss_preshift,0.0,2.5597024179355345e-05,S,other
ychQ,323,ss_preshift,0.0,2.6247107333116747e-05,S,other
ychS,2,ss_preshift,0.0,1.625207884403514e-07,S,other
yciA,795,ss_preshift,0.0,6.460201340503967e-05,I,other
yciB,431,ss_preshift,0.0,3.502322990889572e-05,D,other
yciC,881,ss_preshift,0.0,7.159040730797478e-05,S,other
yciE,15,ss_preshift,0.0,1.2189059133026354e-06,P,metabolic
yciF,0,ss_preshift,0.0,0.0,P,metabolic
yciG,10,ss_preshift,0.0,8.126039422017569e-07,R,other
yciH,476,ss_preshift,0.0,3.8679947648803626e-05,J,ribosomal
yciI,1603,ss_preshift,0.0,0.0001302604119349,R,other
yciK,885,ss_preshift,0.0,7.191544888485548e-05,I,other
yciN,489,ss_preshift,0.0,3.973633277366591e-05,S,other
yciO,731,ss_preshift,0.0,5.940134817494843e-05,J,ribosomal
yciQ,303,ss_preshift,0.0,2.4621899448713237e-05,S,other
yciT,1659,ss_preshift,0.0,0.0001348109940112,K,other
yciU,649,ss_preshift,0.0,5.273799584889402e-05,S,other
yciV,1482,ss_preshift,0.0,0.0001204279042343,R,other
yciW,1482,ss_preshift,0.0,0.0001204279042343,P,metabolic
yciX,100,ss_preshift,0.0,8.126039422017569e-06,S,other
yciY,1682,ss_preshift,0.0,0.0001366799830783,S,other
yciZ,348,ss_preshift,0.0,2.827861718862114e-05,S,other
ycjD,51,ss_preshift,0.0,4.14428010522896e-06,L,other
ycjF,406,ss_preshift,0.0,3.299172005339133e-05,S,other
ycjG,639,ss_preshift,0.0,5.192539190669227e-05,M,other
