gene,counts,phase,time,fraction
alx,359,shift,60.0,1.9234237328200487e-05
amiA,1673,shift,60.0,8.963476058517944e-05
amiB,2167,shift,60.0,0.00011610192838498735
amiC,1083,shift,60.0,5.802417556111735e-05
amiD,3223,shift,60.0,0.00017267951785178323
amn,8377,shift,60.0,0.00044881673007892895
ampC,183,shift,60.0,9.80463908373451e-06
ampD,913,shift,60.0,4.891604089316726e-05
ampE,1257,shift,60.0,6.734661928007804e-05
ampG,395,shift,60.0,2.1163018787295803e-05
ampH,3193,shift,60.0,0.0001710721999692038
amtB,201,shift,60.0,1.0769029813282168e-05
amyA,12307,shift,60.0,0.000659375372696834
anmK,1340,shift,60.0,7.179353208854779e-05
ansA,915,shift,60.0,4.902319541867256e-05
ansB,833,shift,60.0,4.4629859872955454e-05
ansP,207,shift,60.0,1.1090493389798053e-05
apaG,1915,shift,60.0,0.00010260045817132015
apaH,1370,shift,60.0,7.340084997112721e-05
aphA,2896,shift,60.0,0.00015515975293166746
appA,558,shift,60.0,2.989611261597736e-05
appB,134,shift,60.0,7.179353208854778e-06
appC,129,shift,60.0,6.91146689509154e-06
appX,100,shift,60.0,5.35772627526476e-06
appY,608,shift,60.0,3.2574975753609744e-05
apt,862,shift,60.0,4.618360049278223e-05
aqpZ,1571,shift,60.0,8.416987978440939e-05
araA,420,shift,60.0,2.2502450356111994e-05
araB,241,shift,60.0,1.2912120323388071e-05
araC,5236,shift,60.0,0.00028053054777286285
araD,155,shift,60.0,8.304475726660378e-06
araE,609,shift,60.0,3.2628553016362386e-05
araF,3704,shift,60.0,0.00019845018123580672
araG,2096,shift,60.0,0.00011229794272954937
araH,2007,shift,60.0,0.00010752956634456374
araJ,545,shift,60.0,2.9199608200192943e-05
arcA,75151,shift,60.0,0.00402638487312422
arcB,4333,shift,60.0,0.00023215027950722206
arfA,329,shift,60.0,1.762691944562106e-05
arfB,459,shift,60.0,2.459196360346525e-05
argA,370,shift,60.0,1.982358721847961e-05
argB,422,shift,60.0,2.2609604881617288e-05
argC,58,shift,60.0,3.107481239653561e-06
argD,227,shift,60.0,1.2162038644851006e-05
argE,2065,shift,60.0,0.00011063704758421729
argF,0,shift,60.0,0.0
argG,3275,shift,60.0,0.0001754655355149209
argH,1051,shift,60.0,5.630970315303263e-05
argI,185,shift,60.0,9.911793609239806e-06
argK,37,shift,60.0,1.9823587218479612e-06
argO,431,shift,60.0,2.3091800246391115e-05
argP,1410,shift,60.0,7.554394048123311e-05
argR,1392,shift,60.0,7.457954975168546e-05
argS,2067,shift,60.0,0.00011074420210972259
argT,95478,shift,60.0,0.005115449893097287
ariR,753,shift,60.0,4.034367885274364e-05
arnA,21470,shift,60.0,0.001150303831299344
arnB,22980,shift,60.0,0.0012312054980558418
arnC,12706,shift,60.0,0.0006807527005351404
arnD,7428,shift,60.0,0.0003979719077266664
arnE,905,shift,60.0,4.848742279114608e-05
arnF,758,shift,60.0,4.0611565166506884e-05
arnT,5773,shift,60.0,0.0003093015378710346
aroA,2651,shift,60.0,0.0001420333235572688
aroB,5357,shift,60.0,0.0002870133965659332
aroC,2972,shift,60.0,0.00015923162490086868
aroD,1310,shift,60.0,7.018621420596836e-05
aroE,2733,shift,60.0,0.0001464266591029859
aroF,25603,shift,60.0,0.0013717386582560364
aroG,8286,shift,60.0,0.00044394119916843803
aroH,1724,shift,60.0,9.236720098556446e-05
aroK,2727,shift,60.0,0.00014610519552647
aroL,3257,shift,60.0,0.00017450114478537323
aroM,4373,shift,60.0,0.00023429337001732795
aroP,12590,shift,60.0,0.0006745377380558333
arpA,67,shift,60.0,3.589676604427389e-06
arpB_1,27,shift,60.0,1.4465860943214852e-06
arpB_2,62,shift,60.0,3.321790290664151e-06
arsB,84,shift,60.0,4.500490071222398e-06
arsC,202,shift,60.0,1.0822607076034815e-05
arsR,27,shift,60.0,1.4465860943214852e-06
artI,5484,shift,60.0,0.00029381770893551943
artJ,240,shift,60.0,1.2858543060635424e-05
artM,3045,shift,60.0,0.00016314276508181194
artP,4002,shift,60.0,0.0002144162055360957
artQ,2027,shift,60.0,0.00010860111159961669
ascB,737,shift,60.0,3.9486442648701284e-05
ascF,461,shift,60.0,2.4699118128970542e-05
ascG,456,shift,60.0,2.4431231815207306e-05
asd,7199,shift,60.0,0.0003857027145563101
aslA,367,shift,60.0,1.966285543022167e-05
aslB,122,shift,60.0,6.536426055823008e-06
asmA,5270,shift,60.0,0.00028235217470645285
asnA,123,shift,60.0,6.590003318575655e-06
asnB,2270,shift,60.0,0.00012162038644851005
asnC,228,shift,60.0,1.2215615907603653e-05
asnS,5995,shift,60.0,0.0003211956902021224
aspA,24454,shift,60.0,0.0013101783833532445
aspC,18935,shift,60.0,0.0010144854702213823
aspS,5551,shift,60.0,0.00029740738553994683
asr,181,shift,60.0,9.697484558229216e-06
astA,11921,shift,60.0,0.000638694549274312
astB,12252,shift,60.0,0.0006564286232454384
astC,23942,shift,60.0,0.0012827468248238889
astD,12378,shift,60.0,0.000663179358352272
astE,10385,shift,60.0,0.0005563998736862454
atl,590,shift,60.0,3.161058502406208e-05
atoA,8,shift,60.0,4.2861810202118083e-07
atoB,99,shift,60.0,5.304149012512113e-06
atoC,1656,shift,60.0,8.872394711838442e-05
atoD,11,shift,60.0,5.893498902791237e-07
atoE,31,shift,60.0,1.6608951453320756e-06
atoS,1213,shift,60.0,6.498921971896154e-05
atpA,16416,shift,60.0,0.000879524345347463
atpB,11284,shift,60.0,0.0006045658329008755
atpC,4277,shift,60.0,0.0002291499527930738
atpD,9284,shift,60.0,0.0004974113073955804
atpE,8694,shift,60.0,0.0004658007223715182
atpF,8687,shift,60.0,0.0004654256815322497
atpG,6277,shift,60.0,0.000336304478298369
atpH,4735,shift,60.0,0.0002536883391337864
atpI,3197,shift,60.0,0.0001712865090202144
avtA,5711,shift,60.0,0.00030597974758037044
azoR,759,shift,60.0,4.0665142429259526e-05
azuC,35,shift,60.0,1.875204196342666e-06
bacA,737,shift,60.0,3.9486442648701284e-05
baeR,746,shift,60.0,3.996863801347511e-05
baeS,303,shift,60.0,1.6233910614052223e-05
bamA,19146,shift,60.0,0.001025790272662191
bamB,5328,shift,60.0,0.0002854596559461064
bamC,5925,shift,60.0,0.000317445281809437
bamD,5149,shift,60.0,0.0002758693259133825
bamE,3599,shift,60.0,0.00019282456864677872
barA,1690,shift,60.0,9.054557405197445e-05
basR,2302,shift,60.0,0.00012333485885659477
basS,2133,shift,60.0,0.00011428030145139733
bax,43480,shift,60.0,0.0023295393844851176
bcp,6159,shift,60.0,0.0003299823612935566
bcr,1285,shift,60.0,6.884678263715217e-05
bcsA,2568,shift,60.0,0.00013758641074879905
bcsB,4167,shift,60.0,0.00022325645389028256
bcsC,4912,shift,60.0,0.00026317151464100503
bcsE,6496,shift,60.0,0.00034803789884119883
bcsF,272,shift,60.0,1.4573015468720147e-05
bcsG,1907,shift,60.0,0.00010217184006929898
bcsQ,1449,shift,60.0,7.763345372858638e-05
bcsZ,1156,shift,60.0,6.193531574206063e-05
bdcA,80,shift,60.0,4.286181020211808e-06
bdcR,290,shift,60.0,1.5537406198267805e-05
bdm,310,shift,60.0,1.6608951453320757e-05
bepA,2383,shift,60.0,0.00012767461713955922
betA,1329,shift,60.0,7.120418219826866e-05
betB,1340,shift,60.0,7.179353208854779e-05
betI,736,shift,60.0,3.9432865385948635e-05
betT,1658,shift,60.0,8.883110164388972e-05
bfd,703,shift,60.0,3.7664815715111266e-05
bfr,43472,shift,60.0,0.0023291107663830964
bglA,2202,shift,60.0,0.00011797713258133001
bglB,76,shift,60.0,4.071871969201218e-06
bglF,43,shift,60.0,2.303822298363847e-06
bglG,91,shift,60.0,4.875530910490932e-06
bglH,230,shift,60.0,1.2322770433108949e-05
bglJ,94,shift,60.0,5.036262698748874e-06
bglX,1836,shift,60.0,9.8367854413861e-05
bhsA,82,shift,60.0,4.393335545717104e-06
bioA,82,shift,60.0,4.393335545717104e-06
bioB,160,shift,60.0,8.572362040423616e-06
bioC,52,shift,60.0,2.7860176631376754e-06
bioD,93,shift,60.0,4.982685435996227e-06
bioF,70,shift,60.0,3.750408392685332e-06
bioH,316,shift,60.0,1.693041502983664e-05
bipA,8256,shift,60.0,0.0004423338812858586
birA,873,shift,60.0,4.677295038306136e-05
bisC,1453,shift,60.0,7.784776277959696e-05
blc,5397,shift,60.0,0.0002891564870760391
blr,419,shift,60.0,2.2448873093359345e-05
bluF,2229,shift,60.0,0.0001194237186756515
bluR,3909,shift,60.0,0.00020943352010009946
bolA,33283,shift,60.0,0.00178321203619637
borD,949,shift,60.0,5.0844822352262576e-05
brnQ,1353,shift,60.0,7.249003650433221e-05
bsmA,6769,shift,60.0,0.00036266449157267163
bssR,19528,shift,60.0,0.0010462567870337023
bssS,14009,shift,60.0,0.0007505638739018402
btuB,3494,shift,60.0,0.00018719895605775073
btuC,527,shift,60.0,2.8235217470645285e-05
btuD,2125,shift,60.0,0.00011385168334937615
btuE,2752,shift,60.0,0.0001474446270952862
btuF,317,shift,60.0,1.698399229258929e-05
btuR,1144,shift,60.0,6.129238858902886e-05
cadA,126,shift,60.0,6.750735106833598e-06
cadB,27,shift,60.0,1.4465860943214852e-06
cadC,652,shift,60.0,3.4932375314726235e-05
caiA,380,shift,60.0,2.0359359846006087e-05
caiB,191,shift,60.0,1.0233257185755692e-05
caiC,394,shift,60.0,2.1109441524543154e-05
caiD,128,shift,60.0,6.857889632338893e-06
caiE,135,shift,60.0,7.232930471607426e-06
caiF,668,shift,60.0,3.57896115187686e-05
caiT,43,shift,60.0,2.303822298363847e-06
can,7434,shift,60.0,0.00039829337130318224
carA,74,shift,60.0,3.9647174436959225e-06
carB,322,shift,60.0,1.7251878606352526e-05
cas1,586,shift,60.0,3.1396275973051495e-05
cas2,257,shift,60.0,1.3769356527430434e-05
cas3,1340,shift,60.0,7.179353208854779e-05
casA,358,shift,60.0,1.9180660065447842e-05
casB,294,shift,60.0,1.5751715249278396e-05
casC,723,shift,60.0,3.873636097016422e-05
casD,438,shift,60.0,2.3466841085659648e-05
casE,532,shift,60.0,2.8503103784408525e-05
cbeA,5,shift,60.0,2.67886313763238e-07
cbl,429,shift,60.0,2.298464572088582e-05
cbpA,7077,shift,60.0,0.00037916628850048707
cbpM,1963,shift,60.0,0.00010517216678344724
cbrA,51,shift,60.0,2.7324404003850276e-06
cbrB,55,shift,60.0,2.946749451395618e-06
cbrC,219,shift,60.0,1.1733420542829824e-05
cbtA,5,shift,60.0,2.67886313763238e-07
cca,3236,shift,60.0,0.00017337602226756763
ccmA,340,shift,60.0,1.8216269335900184e-05
ccmB,114,shift,60.0,6.1078079538018265e-06
ccmC,183,shift,60.0,9.80463908373451e-06
ccmD,25,shift,60.0,1.33943156881619e-06
ccmE,83,shift,60.0,4.4469128084697505e-06
ccmF,278,shift,60.0,1.4894479045236034e-05
ccmG,121,shift,60.0,6.48284879307036e-06
ccmH,322,shift,60.0,1.7251878606352526e-05
cdaR,1214,shift,60.0,6.504279698171419e-05
cdd,2330,shift,60.0,0.0001248350222136689
cdgI,870,shift,60.0,4.661221859480341e-05
cdh,211,shift,60.0,1.1304802440808644e-05
cdsA,2057,shift,60.0,0.00011020842948219612
cedA,219,shift,60.0,1.1733420542829824e-05
cfa,35801,shift,60.0,0.0019181195838075368
chaA,2914,shift,60.0,0.0001561241436612151
chaB,1839,shift,60.0,9.852858620211894e-05
chaC,3757,shift,60.0,0.00020128977616169704
chbA,751,shift,60.0,4.023652432723835e-05
chbB,1596,shift,60.0,8.550931135322557e-05
chbC,1983,shift,60.0,0.00010624371203850019
chbF,826,shift,60.0,4.425481903368692e-05
chbG,830,shift,60.0,4.446912808469751e-05
chbR,929,shift,60.0,4.977327709720962e-05
cheA,7382,shift,60.0,0.00039550735364004457
cheB,2606,shift,60.0,0.00013962234673339964
cheR,3210,shift,60.0,0.0001719830134359988
cheW,6432,shift,60.0,0.0003446089540250294
cheY,4373,shift,60.0,0.00023429337001732795
cheZ,5658,shift,60.0,0.0003031401526544801
chiA,1207,shift,60.0,6.466775614244565e-05
chiP,720,shift,60.0,3.857562918190627e-05
cho,522,shift,60.0,2.796733115688205e-05
chpB,526,shift,60.0,2.8181640207892637e-05
chpS,246,shift,60.0,1.318000663715131e-05
cirA,1402,shift,60.0,7.511532237921194e-05
citC,1,shift,60.0,5.3577262752647604e-08
citD,1,shift,60.0,5.3577262752647604e-08
citE,1,shift,60.0,5.3577262752647604e-08
citF,9,shift,60.0,4.821953647738284e-07
citG,10,shift,60.0,5.35772627526476e-07
citT,103,shift,60.0,5.518458063522703e-06
citX,3,shift,60.0,1.607317882579428e-07
clcA,3795,shift,60.0,0.00020332571214629766
clcB,112,shift,60.0,6.000653428296531e-06
clpA,48057,shift,60.0,0.002574762516103986
clpB,20264,shift,60.0,0.001085689652419651
clpP,6481,shift,60.0,0.0003472342398999091
clpS,6018,shift,60.0,0.00032242796724543324
clpX,26866,shift,60.0,0.0014394067411126305
clsA,3780,shift,60.0,0.00020252205320500793
clsB,2066,shift,60.0,0.00011069062484696994
clsC,2165,shift,60.0,0.00011599477385948206
cmk,3283,shift,60.0,0.00017589415361694206
cmoA,1265,shift,60.0,6.777523738209921e-05
cmoB,1496,shift,60.0,8.015158507796081e-05
cmoM,1054,shift,60.0,5.647043494129057e-05
cmtA,218,shift,60.0,1.1679843280077177e-05
cmtB,101,shift,60.0,5.4113035380174075e-06
cnu,388,shift,60.0,2.078797794802727e-05
coaA,1956,shift,60.0,0.0001047971259441787
coaD,658,shift,60.0,3.525383889124212e-05
coaE,1264,shift,60.0,6.772166011934657e-05
cobB,3224,shift,60.0,0.00017273309511453588
cobC,359,shift,60.0,1.9234237328200487e-05
cobS,722,shift,60.0,3.868278370741157e-05
cobT,1530,shift,60.0,8.197321201155084e-05
cobU,545,shift,60.0,2.9199608200192943e-05
codA,523,shift,60.0,2.8020908419634694e-05
codB,63,shift,60.0,3.375367553416799e-06
cof,472,shift,60.0,2.5288468019249667e-05
comR,896,shift,60.0,4.800522742637225e-05
copA,3936,shift,60.0,0.00021088010619442095
corA,2445,shift,60.0,0.00013099640743022338
cpdA,3735,shift,60.0,0.0002001110763811388
cpdB,3834,shift,60.0,0.0002054152253936509
cpoB,5618,shift,60.0,0.00030099706214437423
cpsB,0,shift,60.0,0.0
cpsG,0,shift,60.0,0.0
cptA,1035,shift,60.0,5.545246694899027e-05
cpxA,3761,shift,60.0,0.00020150408521270763
cpxP,9652,shift,60.0,0.0005171277400885546
cpxR,4356,shift,60.0,0.00023338255655053295
cra,5384,shift,60.0,0.0002884599826602547
crcB,687,shift,60.0,3.68075795110689e-05
creA,536,shift,60.0,2.8717412835419113e-05
creB,509,shift,60.0,2.7270826741097628e-05
creC,574,shift,60.0,3.0753348820019725e-05
creD,343,shift,60.0,1.8377001124158126e-05
crfC,6452,shift,60.0,0.0003456804992800823
crl,4794,shift,60.0,0.0002568493976361926
crp,19171,shift,60.0,0.0010271297042310072
crr,51756,shift,60.0,0.002772944811026029
csdA,885,shift,60.0,4.741587753609313e-05
csdE,689,shift,60.0,3.69147340365742e-05
csgA,1387,shift,60.0,7.431166343792222e-05
csgB,272,shift,60.0,1.4573015468720147e-05
csgC,88,shift,60.0,4.714799122232989e-06
csgD,733,shift,60.0,3.927213359769069e-05
csgE,223,shift,60.0,1.1947729593840415e-05
csgF,116,shift,60.0,6.214962479307122e-06
csgG,315,shift,60.0,1.6876837767083993e-05
csiD,2503,shift,60.0,0.00013410388866987694
csiE,1199,shift,60.0,6.423913804042447e-05
csiR,1815,shift,60.0,9.72427318960554e-05
cspA,5339,shift,60.0,0.00028604900583638555
cspB,1210,shift,60.0,6.48284879307036e-05
cspC,50008,shift,60.0,0.002679291755734401
cspD,103835,shift,60.0,0.005563195077921163
cspE,378542,shift,60.0,0.02028124419691273
cspF,38,shift,60.0,2.035935984600609e-06
cspG,447,shift,60.0,2.394903645043348e-05
cspH,11,shift,60.0,5.893498902791237e-07
cspI,84,shift,60.0,4.500490071222398e-06
csrA,28135,shift,60.0,0.0015073962875457403
csrD,2341,shift,60.0,0.00012542437210394803
cstA,90895,shift,60.0,0.0048699052979019036
cueO,1117,shift,60.0,5.984580249470737e-05
cueR,956,shift,60.0,5.12198631915311e-05
curA,1668,shift,60.0,8.936687427141619e-05
cusA,2177,shift,60.0,0.00011663770101251383
cusB,4310,shift,60.0,0.00023091800246391117
cusC,13090,shift,60.0,0.0007013263694321571
cusF,4026,shift,60.0,0.00021570205984215924
cusR,1433,shift,60.0,7.677621752454402e-05
cusS,2022,shift,60.0,0.00010833322528585344
cutA,341,shift,60.0,1.8269846598652833e-05
cutC,2731,shift,60.0,0.0001463195045774806
cvpA,477,shift,60.0,2.5556354333012906e-05
cvrA,1660,shift,60.0,8.893825616939502e-05
cyaA,9849,shift,60.0,0.0005276824608508263
cyaY,527,shift,60.0,2.8235217470645285e-05
cybB,2488,shift,60.0,0.00013330022972858724
cycA,16211,shift,60.0,0.0008685410064831702
cydA,24886,shift,60.0,0.0013333237608623883
cydB,15497,shift,60.0,0.0008302868408777799
cydC,1123,shift,60.0,6.0167266071223256e-05
cydD,764,shift,60.0,4.093302874302277e-05
cydX,1525,shift,60.0,8.170532569778759e-05
cynR,197,shift,60.0,1.0554720762271577e-05
cynS,54,shift,60.0,2.8931721886429704e-06
cynT,32,shift,60.0,1.7144724080847233e-06
cynX,38,shift,60.0,2.035935984600609e-06
cyoA,11612,shift,60.0,0.0006221391750837439
cyoB,12512,shift,60.0,0.0006703587115611268
cyoC,3526,shift,60.0,0.00018891342846583543
cyoD,2480,shift,60.0,0.00013287161162656605
cyoE,7701,shift,60.0,0.0004125985004581392
cysA,783,shift,60.0,4.195099673532307e-05
cysB,2404,shift,60.0,0.00012879973965736484
cysC,281,shift,60.0,1.5055210833493976e-05
cysD,556,shift,60.0,2.9788958090472068e-05
cysE,3227,shift,60.0,0.0001728938269027938
cysG,1066,shift,60.0,5.711336209432234e-05
cysH,748,shift,60.0,4.0075792538980405e-05
cysI,823,shift,60.0,4.4094087245428975e-05
cysJ,567,shift,60.0,3.037830798075119e-05
cysK,10356,shift,60.0,0.0005548461330664186
cysM,735,shift,60.0,3.937928812319599e-05
cysN,1381,shift,60.0,7.399019986140634e-05
cysP,585,shift,60.0,3.1342698710298846e-05
cysQ,9820,shift,60.0,0.0005261287202309995
cysS,1721,shift,60.0,9.220646919730653e-05
cysU,261,shift,60.0,1.3983665578441025e-05
cysW,314,shift,60.0,1.6823260504331348e-05
cysZ,490,shift,60.0,2.6252858748797325e-05
cytR,1873,shift,60.0,0.00010035021313570895
dacA,2800,shift,60.0,0.00015001633570741328
dacB,727,shift,60.0,3.8950670021174805e-05
dacC,12701,shift,60.0,0.0006804848142213771
dacD,523,shift,60.0,2.8020908419634694e-05
dadA,5998,shift,60.0,0.0003213564219903803
dadX,4599,shift,60.0,0.00024640183139942634
dam,1532,shift,60.0,8.208036653705612e-05
damX,9717,shift,60.0,0.0005206102621674768
dapA,8986,shift,60.0,0.00048144528309529135
dapB,2169,shift,60.0,0.00011620908291049265
dapD,7920,shift,60.0,0.00042433192100096897
dapE,5735,shift,60.0,0.000307265601886434
dapF,1261,shift,60.0,6.756092833108862e-05
dauA,396,shift,60.0,2.121659605004845e-05
dbpA,2784,shift,60.0,0.00014915909950337093
dcd,3603,shift,60.0,0.00019303887769778932
dcm,1175,shift,60.0,6.295328373436094e-05
dcp,3637,shift,60.0,0.00019486050463137931
dcrB,2251,shift,60.0,0.00012060241845620976
dctA,10866,shift,60.0,0.0005821705370702688
dctR,101,shift,60.0,5.4113035380174075e-06
dcuA,4725,shift,60.0,0.0002531525665062599
dcuB,213,shift,60.0,1.141195696631394e-05
dcuC,173,shift,60.0,9.268866456208034e-06
dcuD,74,shift,60.0,3.9647174436959225e-06
dcuR,2845,shift,60.0,0.0001524273125312824
dcuS,2295,shift,60.0,0.00012295981801732625
dcyD,2662,shift,60.0,0.0001426226734475479
ddlA,1379,shift,60.0,7.388304533590105e-05
ddlB,4416,shift,60.0,0.0002365971923156918
ddpA,8430,shift,60.0,0.00045165632500481927
ddpB,1286,shift,60.0,6.890035989990481e-05
ddpC,1080,shift,60.0,5.786344377285941e-05
ddpD,1379,shift,60.0,7.388304533590105e-05
ddpF,1201,shift,60.0,6.434629256592977e-05
ddpX,3593,shift,60.0,0.00019250310507026283
deaD,8523,shift,60.0,0.0004566390104408155
dedA,1154,shift,60.0,6.182816121655533e-05
dedD,1513,shift,60.0,8.106239854475582e-05
def,5705,shift,60.0,0.00030565828400385455
degP,4269,shift,60.0,0.0002287213346910526
degQ,4437,shift,60.0,0.0002377223148334974
degS,1222,shift,60.0,6.547141508373537e-05
deoA,2784,shift,60.0,0.00014915909950337093
deoB,5741,shift,60.0,0.0003075870654629499
deoC,1324,shift,60.0,7.093629588450543e-05
deoD,5903,shift,60.0,0.0003162665820288788
deoR,908,shift,60.0,4.8648154579404025e-05
der,4812,shift,60.0,0.0002578137883657403
dfp,801,shift,60.0,4.2915387464870726e-05
dgcC,208,shift,60.0,1.1144070652550701e-05
dgcE,7521,shift,60.0,0.0004029545931626626
dgcF,270,shift,60.0,1.4465860943214852e-05
dgcI,259,shift,60.0,1.3876511052935729e-05
dgcJ,993,shift,60.0,5.320222191337907e-05
dgcM,9176,shift,60.0,0.0004916249630182944
dgcN,599,shift,60.0,3.209278038883591e-05
dgcP,2145,shift,60.0,0.0001149232286044291
dgcQ,2669,shift,60.0,0.00014299771428681645
dgcT,817,shift,60.0,4.377262366891309e-05
dgcZ,2209,shift,60.0,0.00011835217342059855
dgkA,716,shift,60.0,3.8361320130895684e-05
dgoA,105,shift,60.0,5.6256125890279985e-06
dgoD,377,shift,60.0,2.0198628057748145e-05
dgoK,283,shift,60.0,1.5162365358999272e-05
dgoR,651,shift,60.0,3.4878798051973586e-05
dgoT,154,shift,60.0,8.25089846390773e-06
dgt,1952,shift,60.0,0.00010458281689316812
dhaK,981,shift,60.0,5.25592947603473e-05
dhaL,492,shift,60.0,2.636001327430262e-05
dhaM,1053,shift,60.0,5.641685767853792e-05
dhaR,937,shift,60.0,5.02018951992308e-05
diaA,1292,shift,60.0,6.92218234764207e-05
dicA,1641,shift,60.0,8.792028817709471e-05
dicB,22,shift,60.0,1.1786997805582473e-06
dicC,13,shift,60.0,6.965044157844188e-07
dinB,825,shift,60.0,4.420124177093427e-05
dinD,505,shift,60.0,2.705651769008704e-05
dinF,494,shift,60.0,2.6467167799807916e-05
dinG,920,shift,60.0,4.9291081732435794e-05
dinI,409,shift,60.0,2.191310046583287e-05
dinJ,4959,shift,60.0,0.00026568964599037946
dinQ,3562,shift,60.0,0.00019084220992493075
djlA,709,shift,60.0,3.798627929162715e-05
djlB,58,shift,60.0,3.107481239653561e-06
djlC,328,shift,60.0,1.7573342182868414e-05
dkgA,11761,shift,60.0,0.0006301221872338884
dkgB,237,shift,60.0,1.2697811272377482e-05
dksA,27512,shift,60.0,0.0014740176528508409
dld,8198,shift,60.0,0.000439226400046205
dmlA,352,shift,60.0,1.8859196488931957e-05
dmlR,7638,shift,60.0,0.0004092231329047224
dmsA,620,shift,60.0,3.321790290664151e-05
dmsB,101,shift,60.0,5.4113035380174075e-06
dmsC,387,shift,60.0,2.073440068527462e-05
dmsD,642,shift,60.0,3.439660268719976e-05
dnaA,4923,shift,60.0,0.00026376086453128416
dnaB,1252,shift,60.0,6.70787329663148e-05
dnaC,1127,shift,60.0,6.0381575122233844e-05
dnaE,3925,shift,60.0,0.00021029075630414184
dnaG,3499,shift,60.0,0.00018746684237151394
dnaJ,1971,shift,60.0,0.00010560078488546842
dnaK,30351,shift,60.0,0.0016261235018056074
dnaN,2602,shift,60.0,0.00013940803768238905
dnaQ,2549,shift,60.0,0.00013656844275649873
dnaT,867,shift,60.0,4.645148680654547e-05
dnaX,2247,shift,60.0,0.00012038810940519916
dosC,12649,shift,60.0,0.0006776987965582395
dosP,10204,shift,60.0,0.0005467023891280161
dpiA,238,shift,60.0,1.2751388535130129e-05
dpiB,295,shift,60.0,1.580529251203104e-05
dppA,25374,shift,60.0,0.0013594694650856801
dppB,1636,shift,60.0,8.765240186333148e-05
dppC,1105,shift,60.0,5.92028753416756e-05
dppD,1323,shift,60.0,7.088271862175278e-05
