exp_type,experiment,frac_gene,gene,trial,growth_rate_hr
A-lim,NQ393_Glc_IPTG100,0.004012978142076500,rpsD,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.003329918032786890,rpsE,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.003756830601092900,rpsF,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.004012978142076500,rpsG,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0016222677595628400,rpsH,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0026468579234972700,rpsI,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0025614754098360700,rpsJ,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0020491803278688500,rpsK,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0007684426229508200,rpsL,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.004098360655737710,rpsM,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.00025614754098360700,rpsN,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.00034153005464480900,rpsO,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0017076502732240400,rpsP,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0007684426229508200,rpsQ,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0012807377049180300,rpsR,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0008538251366120220,rpsS,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.003927595628415300,rpsT,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG100,0.0015368852459016400,rpsU,3.0,0.884868741140356
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplA,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplB,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplC,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplD,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplE,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplF,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplI,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplJ,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplK,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplL,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplM,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplN,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplO,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplP,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplQ,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplR,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplS,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplT,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplU,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplV,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplW,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplX,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rplY,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmA,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmB,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmC,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmD,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmE,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmF,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmG,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmH,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpmI,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsA,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsB,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsC,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsD,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsE,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsF,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsG,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsH,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsI,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsJ,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsK,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsL,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsM,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsN,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsO,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsP,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsQ,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsR,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsS,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsT,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007674597083653110,rpsU,1.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplA,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplB,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplC,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplD,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplE,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplF,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplI,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplJ,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplK,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplL,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplM,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplN,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplO,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplP,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplQ,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplR,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplS,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplT,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplU,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplV,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplW,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplX,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rplY,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmA,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmB,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmC,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmD,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmE,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmF,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmG,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmH,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpmI,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsA,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsB,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsC,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsD,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsE,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsF,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsG,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsH,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsI,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsJ,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsK,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsL,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsM,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsN,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsO,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsP,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsQ,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsR,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsS,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsT,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0008944543828264760,rpsU,2.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.00434628348412276,rplA,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002483590562355860,rplB,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.001507894270001770,rplC,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0033705871917686700,rplD,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.005233280113535570,rplE,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002483590562355860,rplF,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.004257583821181480,rplI,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0027496895511797100,rplJ,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002394890899414580,rplK,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0044349831470640400,rplL,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0010643959552953700,rplM,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0016852935958843400,rplN,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0033705871917686700,rplO,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0013304949441192100,rplP,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002040092247649460,rplQ,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007095973035302470,rplR,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007982969664715270,rplS,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.001507894270001770,rplT,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0010643959552953700,rplU,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.004523682810005320,rplV,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0003547986517651230,rplW,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0022174915735320200,rplX,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0011530956182366500,rplY,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007095973035302470,rpmA,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007982969664715270,rpmB,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0010643959552953700,rpmC,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007095973035302470,rpmD,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0004434983147064040,rpmE,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0021287919105907400,rpmF,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.000975696292354089,rpmG,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,8.86996629412808E-05,rpmI,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.006652474720596060,rpsA,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.003015788540003550,rpsB,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002572290225297140,rpsC,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002572290225297140,rpsD,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002483590562355860,rpsE,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0027496895511797100,rpsF,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.004168884158240200,rpsG,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.000975696292354089,rpsH,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.002394890899414580,rpsI,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0023061912364733000,rpsJ,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0011530956182366500,rpsK,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0003547986517651230,rpsL,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0031931878658861100,rpsM,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0003547986517651230,rpsN,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.00026609898882384200,rpsO,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0014191946070604900,rpsP,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0005321979776476850,rpsQ,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007095973035302470,rpsR,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0007095973035302470,rpsS,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0033705871917686700,rpsT,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG30,0.0011530956182366500,rpsU,3.0,0.457020119050513
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplA,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplB,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplC,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplD,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplE,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplF,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplI,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplJ,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplK,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplL,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplM,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplN,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplO,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplP,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplQ,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplR,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplS,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplT,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplU,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplV,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplW,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplX,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rplY,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmA,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmB,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmC,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmD,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmE,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmF,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmG,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpmI,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsA,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsB,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsC,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsD,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsE,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsF,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsG,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsH,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsI,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsJ,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsK,1.0,0.602736678747779
A-lim,NQ393_Glc_IPTG40,0.0007674597083653110,rpsL,1.0,0.602736678747779
